rank,city,state,population,latitude,longitude
1661,Marina,CA,18927,36.6900986,-121.8006293
1662,Hazel Park,MI,18921,42.4620142,-83.1035688
1663,Elmwood Park,NJ,18921,40.9074237,-74.1183543
1664,Owasso,OK,18920,36.2659698,-95.8548557
1665,Junction City,KS,18917,39.0286093,-96.8313978
1666,Edgewater,FL,18891,28.9888754,-80.9022758
1667,Milledgeville,GA,18856,33.0801429,-83.2320991
1668,Marshfield,WI,18852,44.6688524,-90.1717987
1669,Kernersville,NC,18849,36.1198589,-80.0736533
1670,Rockwall,TX,18833,32.8923464,-96.4066987
1671,Garner,NC,18832,35.7112642,-78.6141709
1672,Murrysville,PA,18826,40.4284015,-79.697545
1673,Brookings,SD,18825,44.30025455,-96.78595151
1674,Plattsburgh,NY,18823,44.69282,-73.45562
1675,Grayslake,IL,18734,42.3433518,-88.0412192
1676,Kenmore,WA,18718,47.7573202,-122.2440148
1677,Cortland,NY,18712,41.2486935,-73.90858593
1678,Wilkinsburg,PA,18674,40.44546215,-79.87491323
1679,Vincennes,IN,18663,38.6772691,-87.5286325
1680,Seminole,FL,18652,28.7225829,-81.2353683
1681,Hermosa Beach,CA,18639,33.86428,-118.39591
1682,Bay City,TX,18631,28.9827565,-95.969402
1683,Papillion,NE,18630,41.1544433,-96.0422378
1684,Ramsey,MN,18600,45.0165728,-93.0949501
1685,Wadsworth,OH,18598,41.0256101,-81.7298519
1686,Rock Springs,WY,18588,41.5860557,-109.2194544
1687,Ansonia,CT,18570,41.3429922,-73.0787468
1688,Ottawa,IL,18561,41.3516628,-88.845436
1689,Lake Zurich,IL,18557,42.1969689,-88.0934108
1690,Augusta,ME,18556,44.310545,-69.7792759
1691,Deerfield,IL,18532,42.1711365,-87.8445119
1692,Columbia Heights,MN,18530,45.0460458,-93.2517802
1693,Georgetown,KY,18528,38.2097967,-84.5588311
1694,Wisconsin Rapids,WI,18500,44.3917589,-89.8228767
1695,Mamaroneck,NY,18490,40.9544317,-73.7361239
1696,Venice,FL,18477,27.0999188,-82.4543597
1697,Willmar,MN,18469,45.1219492,-95.0435373
1698,Macomb,IL,18451,40.4588934,-90.6713939
1699,Greenwood,MS,18442,33.5162315,-90.1795281
1700,Port Angeles,WA,18431,48.118146,-123.4307413
1701,Albert Lea,MN,18424,43.6480127,-93.3682656
1702,Cudahy,WI,18390,42.959738,-87.861471
1703,Angleton,TX,18380,29.16941,-95.4318847
1704,Natchez,MS,18372,31.5604076,-91.403171
1705,New Lenox,IL,18370,41.5119761,-87.9656098
1706,Avon Lake,OH,18358,41.510033,-82.0185895
1707,Derby,KS,18358,37.5455735,-97.2689331
1708,Morristown,NJ,18333,40.7970382,-74.4809868
1709,Newberg,OR,18330,45.300347,-122.972751
1710,Germantown,WI,18330,43.5258118,-90.221516
1711,Amsterdam,NY,18317,40.782832,-73.978328
1712,Hastings,MN,18300,44.7426933,-92.8518697
1713,Laurel,MS,18271,31.6940509,-89.1306124
1714,Decatur,GA,18249,33.7737582,-84.296069
1715,Mattoon,IL,18229,39.4842821,-88.3773279
1716,Hawthorne,NJ,18226,40.9492649,-74.1537549
1717,Thomasville,GA,18222,30.8365815,-83.9787808
1718,Blytheville,AR,18197,35.9272953,-89.9189754
1719,Seymour,IN,18193,38.9592201,-85.8902547
1720,Adelanto,CA,18183,34.5827699,-117.409215
1721,Dover,NJ,18168,40.883988,-74.5621025
1722,Carlisle,PA,18144,40.201499,-77.1890783
1723,Post Falls,ID,18139,47.7110106,-116.9480877
1724,Lenoir,NC,18133,35.9140196,-81.5389849
1725,Tiffin,OH,18132,41.114485,-83.1779537
1726,Forest Grove,OR,18129,45.5197452,-123.1114405
1727,Easley,SC,18119,34.8269276,-82.5817053
1728,Mukilteo,WA,18117,47.9474034,-122.3036992
1729,Rutherford,NJ,18099,40.826489,-74.1068091
1730,Anoka,MN,18087,45.2710195,-93.2827625
1731,Oswego,NY,18086,43.4112973,-76.1279841
1732,Tullahoma,TN,18072,35.3620235,-86.2094342
1733,Shelbyville,IN,18063,39.5214373,-85.7769238
1734,Natchitoches,LA,18038,31.7606732,-93.0860209
1735,Greer,SC,17884,34.9381361,-82.2272119
1736,West Chester,PA,17870,39.9597213,-75.6059638
1737,Dinuba,CA,17854,36.5432837,-119.3870656
1738,Chaska,MN,17853,44.7894072,-93.6021791
1739,Scarsdale,NY,17852,40.9880495,-73.7974133
1740,Chambersburg,PA,17838,39.9405903,-77.6598624
1741,Rexburg,ID,17792,43.8235163,-111.7870222
1742,Farragut,TN,17789,35.8845238,-84.1535261
1743,McAlester,OK,17769,34.9334981,-95.7697934
1744,Newton,KS,17764,38.0469166,-97.3447244
1745,Hannibal,MO,17759,39.7082498,-91.3587413
1746,North Augusta,SC,17742,33.52085,-81.96696923
1747,Pampa,TX,17740,35.536297,-100.9601552
1748,Brandon,MS,17709,32.2731475,-89.9868058
1749,Carrboro,NC,17703,35.9099875,-79.0752876
1750,Huntington,IN,17701,40.8831011,-85.497476
1751,Harker Heights,TX,17688,31.0746347,-97.6590473
1752,Hammond,LA,17682,30.5043583,-90.4611995
1753,Vero Beach,FL,17672,27.6387163,-80.3975399
1754,Palos Hills,IL,17661,41.6966397,-87.816924
1755,Ashwaubenon,WI,17655,44.4752606,-88.060735
1756,Perrysburg,OH,17651,41.5571178,-83.6279321
1757,Orinda,CA,17643,37.8771476,-122.1796888
1758,Palestine,TX,17637,31.7621153,-95.6307891
1759,Painesville,OH,17633,41.7244885,-81.245657
1760,Laguna Woods,CA,17583,33.6106076,-117.7249722
1761,Fremont,OH,17577,41.3473413,-83.1134972
1762,Sand Springs,OK,17566,36.1394339,-96.1100025
1763,Gretna,LA,17545,29.9146493,-90.0539604
1764,Fairview Park,OH,17529,41.4461727,-81.8526519
1765,Susanville,CA,17512,40.4162842,-120.6530063
1766,Massapequa Park,NY,17504,40.6803785,-73.4551241
1767,Dumont,NJ,17501,40.9406541,-73.9968051
1768,Dyersburg,TN,17486,36.0346393,-89.3857496
1769,Brigham City,UT,17477,41.5103717,-112.0155619
1770,Hinsdale,IL,17461,41.8024604,-87.9299841
1771,Albertville,AL,17422,34.2675937,-86.2088669
1772,Morganton,NC,17418,35.7454291,-81.6870837
1773,Lindenwold,NJ,17392,39.81812,-74.97996222
1774,Nederland,TX,17387,29.9743803,-93.9923965
1775,Hopkins,MN,17384,44.9271194,-93.4074945
1776,Safety Harbor,FL,17358,27.9908529,-82.6931553
1777,Takoma Park,MD,17343,38.9778882,-77.0074765
1778,Mount Clemens,MI,17317,42.5972563,-82.8779754
1779,Bristol,VA,17316,36.5959685,-82.1885009
1780,Talladega,AL,17315,33.3967079,-86.1597137
1781,St. Matthews,KY,17310,38.24988,-85.63574236
1782,Florence,AZ,17308,33.059919,-111.4303822
1783,Issaquah,WA,17300,47.5348778,-122.0432974
1784,Griffith,IN,17299,41.534507,-87.4255305
1785,Kirksville,MO,17296,40.1948848,-92.5833939
1786,Beckley,WV,17290,37.7781702,-81.1881557
1787,Mint Hill,NC,17277,35.1735388,-80.6570377
1788,Long Beach,MS,17263,30.3504751,-89.1528176
1789,Ocean Springs,MS,17258,30.4112904,-88.8279165
1790,Elizabeth City,NC,17242,36.2956836,-76.2247697
1791,Rutland,VT,17238,43.6063341,-72.9802745
1792,Northfield,MN,17238,44.4582041,-93.161159
1793,Snellville,GA,17219,33.857328,-84.0199108
1794,Golden,CO,17209,39.7546349,-105.2205809
1795,Lebanon,OH,17196,39.4353373,-84.2029922
1796,Newburyport,MA,17183,42.8125913,-70.8772751
1797,Tukwila,WA,17168,47.4627356,-122.2559156
1798,Palisades Park,NJ,17157,40.8481556,-73.997639
1799,Belle Glade,FL,17136,26.6845104,-80.6675577
1800,Dickinson,TX,17110,29.4607876,-95.0513173
1801,Americus,GA,17110,32.0723862,-84.2326876
1802,Dickinson,TX,17110,29.4607876,-95.0513173
1803,Cocoa,FL,17093,28.3553873,-80.7318827
1804,Grosse Pointe Woods,MI,17086,42.4435616,-82.9069508
1805,Hibbing,MN,17079,47.427155,-92.937689
1806,Twinsburg,OH,17066,41.3125552,-81.4401129
1807,Westminster,MD,17053,39.5752639,-76.9959277
1808,Prospect Heights,IL,17042,42.0953049,-87.9375694
1809,Newport,KY,17029,39.0889469,-84.4919524
1810,Christiansburg,VA,17005,37.1298517,-80.4089389
1811,Roanoke Rapids,NC,16991,36.4610756,-77.6548026
1812,Lino Lakes,MN,16985,45.1602442,-93.0888324
1813,Elko,NV,16982,41.1958128,-115.3272864
1814,Asbury Park,NJ,16977,40.2203907,-74.0120817
1815,Sikeston,MO,16962,36.876719,-89.5878579
1816,Poplar Bluff,MO,16959,36.7568327,-90.3957115
1817,Mineral Wells,TX,16956,32.8084605,-98.1128223
1818,Yucca Valley,CA,16950,34.1236205,-116.4139839
1819,Saco,ME,16943,43.5009176,-70.4428286
1820,Colonial Heights,VA,16906,37.2555718,-77.4112016
1821,Gautier,MS,16856,30.385755,-88.6116855
1822,Overland,MO,16809,38.7011626,-90.3623381
1823,Westchester,IL,16807,41.8505866,-87.8820048
1824,Godfrey,IL,16799,38.9556031,-90.1867765
1825,Frankfort,IN,16786,40.2797657,-86.5108244
1826,Daphne,AL,16785,30.6035255,-87.9036047
1827,Mandan,ND,16775,46.826415,-100.889704
1828,Creve Coeur,MO,16759,38.6613007,-90.4423653
1829,Highland Park,MI,16752,42.4055981,-83.0965829
1830,Clarksburg,WV,16743,39.2806451,-80.3445341
1831,North Canton,OH,16737,40.875891,-81.4023356
1832,Winchester,KY,16736,37.990079,-84.1796503
1833,Tinton Falls,NJ,16733,40.2890734,-74.0927967
1834,Pendleton,OR,16731,45.672075,-118.7885967
1835,Erlanger,KY,16693,39.0167275,-84.6007773
1836,Elk River,MN,16689,45.3038538,-93.5671825
1837,Defiance,OH,16632,41.2844933,-84.3557802
1838,Arcata,CA,16614,40.866517,-124.08284
1839,Norwalk,OH,16608,41.2424219,-82.6155745
1840,Douglas,AZ,16592,31.3471741,-109.5383567
1841,Depew,NY,16571,42.9022047,-78.6956723
1842,South Elgin,IL,16532,41.9941938,-88.2922996
1843,Albany,CA,16505,37.88687,-122.2977475
1844,Leesburg,FL,16502,28.810823,-81.8778582
1845,Laconia,NH,16493,43.5278546,-71.470351
1846,Rolla,MO,16484,37.9509324,-91.7708076
1847,Fort Thomas,KY,16479,39.0786242,-84.4483432
1848,Newnan,GA,16473,33.3806716,-84.7996573
1849,Desert Hot Springs,CA,16455,33.961124,-116.5016784
1850,Ennis,TX,16454,32.3293111,-96.6252679
1851,Santa Fe Springs,CA,16454,33.9480787,-118.0691499
1852,Tallmadge,OH,16447,41.1014616,-81.4417989
1853,Aberdeen,WA,16425,46.975371,-123.815722
1854,Palm Springs,FL,16415,26.6359009,-80.0961538
1855,Warrensburg,MO,16410,38.7624373,-93.7409596
1856,Artesia,CA,16407,33.8690197,-118.0796195
1857,Menasha,WI,16407,44.2022293,-88.4465361
1858,New Milford,NJ,16392,40.9350986,-74.0190281
1859,Kenmore,NY,16384,42.961748,-78.870914
1860,Cahokia,IL,16360,38.5713356,-90.1876115
1861,Mount Vernon,IL,16358,38.3172715,-88.9031201
1862,Henderson,NC,16349,36.3295905,-78.3991638
1863,Shelbyville,TN,16342,35.483406,-86.4602717
1864,Moraga,CA,16341,37.834897,-122.12883
1865,Prior Lake,MN,16333,44.7133271,-93.4226873
1866,Grandville,MI,16316,42.909598,-85.7630956
1867,Hueytown,AL,16301,33.458103,-86.95233276
1868,Sharon,PA,16285,41.2331116,-80.4934035
1869,Sebastian,FL,16237,27.816415,-80.4706078
1870,Marysville,OH,16234,40.2364486,-83.3671432
1871,Batavia,NY,16225,42.9980144,-78.1875515
1872,Marion,IL,16214,38.6477381,-88.9232112
1873,El Reno,OK,16204,35.532198,-97.9550578
1874,Hermitage,PA,16203,41.2333897,-80.44868
1875,Country Club Hills,IL,16189,41.5680898,-87.7203257
1876,Dublin,GA,16159,32.5404447,-82.903754
1877,Westbrook,ME,16139,43.6763036,-70.3663874
1878,Dixon,CA,16135,38.4454641,-121.8232958
1879,Red Wing,MN,16121,44.5624676,-92.5338013
1880,Cartersville,GA,16115,34.1650972,-84.7999383
1881,Tonawanda,NY,16099,43.020679,-78.878383
1882,Pleasant Prairie,WI,16086,42.5269718,-87.8544568
1883,Lansdale,PA,16080,40.2414952,-75.2837862
1884,Ada,OK,16071,34.7743383,-96.6783651
1885,El Segundo,CA,16054,33.917028,-118.4156337
1886,Bay Village,OH,16051,41.484996,-81.9208434
1887,New Port Richey,FL,16031,28.2441768,-82.7192671
1888,Albemarle,NC,16022,35.3501426,-80.2000578
1889,Dixon,IL,16008,41.8425197,-89.4814291
1890,Broadview Heights,OH,16004,41.3139426,-81.6851271
1891,Easthampton,MA,16003,42.2689274,-72.6688036
1892,Eustis,FL,15971,28.85181715,-81.71085534
1893,Floral Park,NY,15969,40.7246999,-73.7048024
1894,Laurinburg,NC,15967,34.7740495,-79.4628248
1895,Dickinson,ND,15963,46.8791756,-102.7896242
1896,Arroyo Grande,CA,15946,35.1185869,-120.590725
1897,Clayton,MO,15934,38.6504352,-90.3362473
1898,Secaucus,NJ,15926,40.7899291,-74.0566735
1899,Stafford,TX,15922,29.6160671,-95.5577221
1900,Chickasha,OK,15911,35.052565,-97.9364326
1901,Center Point,AL,15910,33.6456583,-86.6836001
1902,Sheridan,WY,15899,44.7800215,-106.9508107
1903,Coalinga,CA,15896,36.139678,-120.3601496
1904,Hopatcong,NJ,15893,40.9332051,-74.6600975
1905,Uvalde,TX,15892,29.300357,-99.7733181
1906,Claremore,OK,15890,36.3126005,-95.6160686
1907,Greensburg,PA,15859,40.3014581,-79.5389289
1908,South Houston,TX,15856,29.663008,-95.2354902
1909,Radford,VA,15856,37.1292934,-80.5357895
1910,Eden,NC,15852,36.4884715,-79.7667026
1911,Bella Vista,AR,15842,36.4678036,-94.2669727
1912,Moss Point,MS,15833,30.4115881,-88.5344601
1913,Clemmons,NC,15825,36.0215258,-80.3819984
1914,Belton,TX,15812,31.0560132,-97.464453
1915,Middleton,WI,15807,43.0962919,-89.5119565
1916,Riverbank,CA,15806,37.7360396,-120.9354895
1917,Sterling,IL,15802,41.788642,-89.6962194
1918,Oakdale,CA,15792,37.7665947,-120.8471545
1919,Bellaire,TX,15770,29.7057858,-95.4588299
1920,Gatesville,TX,15764,31.4351645,-97.743911
1921,Mount Vernon,OH,15742,40.3933956,-82.4857181
1922,Bartow,FL,15736,27.8963791,-81.8431567
1923,Tifton,GA,15734,31.4522765,-83.5096866
1924,San Luis,AZ,15713,32.4934395,-114.7737551
1925,Lockport,IL,15707,41.5894753,-88.057837
1926,Groves,TX,15697,29.9482695,-93.9171155
1927,Owosso,MI,15689,42.9975968,-84.1720541
1928,Forest Park,IL,15665,41.8794989,-87.8136997
1929,Hyattsville,MD,15655,38.9529442,-76.9408647
1930,Mauldin,SC,15653,34.77873,-82.310119
1931,Wylie,TX,15624,33.0151201,-96.5388789
1932,Gainesville,TX,15622,33.6259414,-97.1333453
1933,Newton,IA,15605,41.6996927,-93.0537592
1934,DeBary,FL,15603,28.8830604,-81.3088385
1935,Waterville,ME,15603,44.5520105,-69.6317121
1936,Cary,IL,15600,42.2119684,-88.2381381
1937,Stillwater,MN,15598,45.0564041,-92.8134982
1938,Cohoes,NY,15593,42.7742446,-73.7001187
1939,La Grange,IL,15590,41.8054577,-87.8748644
1940,Ca�City,CO,15573,39.1406942,-121.617172
1941,Middleburg Heights,OH,15549,41.3614401,-81.812912
1942,Ellensburg,WA,15547,46.9970635,-120.5451223
1943,Winter Garden,FL,15546,28.5656649,-81.5856742
1944,Bridgeton,MO,15543,38.7566055,-90.42352
1945,West Fargo,ND,15537,46.874967,-96.900362
1946,Pacific Grove,CA,15527,36.6211149,-121.9177944
1947,Milton,GA,15522,34.1135408,-84.2695169
1948,Berkley,MI,15521,42.5030909,-83.1835389
1949,Brunswick,GA,15520,31.1499528,-81.4914894
1950,Fountain,CO,15516,38.682219,-104.7008056
1951,Jamestown,ND,15515,46.910544,-98.708436
1952,Ukiah,CA,15512,39.1501662,-123.2077861
1953,Pottsville,PA,15504,40.6851324,-76.1953701
1954,Alamo,TX,15490,26.1836854,-98.1230638
1955,Danville,KY,15478,37.6456488,-84.7721823
1956,Johnson City,NY,15476,42.1157038,-75.9587873
1957,La Palma,CA,15461,33.846404,-118.0467306
1958,Westfield,IN,15461,40.04792895,-86.16580874
1959,Morton,IL,15460,40.6127349,-89.459323
1960,Cabot,AR,15453,34.974532,-92.0165336
1961,Madison,NJ,15452,40.7598227,-74.417097
1962,Jennings,MO,15449,38.719184,-90.2611199
1963,Redmond,OR,15447,44.2726203,-121.1739212
1964,Moses Lake,WA,15446,47.1301417,-119.2780771
1965,Allouez,WI,15445,44.4774269,-88.0163556
1966,Ocean City,NJ,15405,39.2776156,-74.5746001
1967,Greeneville,TN,15390,36.1631575,-82.8309861
1968,South River,NJ,15389,40.446495,-74.3859831
1969,Waycross,GA,15375,31.2135511,-82.3540178
1970,Martinsville,VA,15355,36.6915262,-79.8725386
1971,Lincoln,IL,15354,40.1481349,-89.3636569
1972,Bourbonnais,IL,15353,41.1639309,-87.8839693
1973,Gloversville,NY,15351,43.0508945,-74.3452991
1974,Great Bend,KS,15349,38.3625063,-98.7804087
1975,Bridgeview,IL,15340,41.7500323,-87.8042216
1976,Coos Bay,OR,15336,43.3678937,-124.2174647
1977,Olean,NY,15314,42.0774779,-78.4298613
1978,Alexander City,AL,15312,32.944012,-85.9538532
1979,Sunny Isles Beach,FL,15308,25.9426915,-80.1218486
1980,Canton,IL,15305,40.5580945,-90.0351167
1981,Beaver Dam,WI,15302,43.4577692,-88.837329
1982,Fraser,MI,15279,42.539202,-82.9493652
1983,Donna,TX,15271,26.1702082,-98.0522376
1984,Murray,KY,15251,36.6103334,-88.314761
1985,Lyndhurst,OH,15243,41.520052,-81.488732
1986,Stephenville,TX,15228,32.2191836,-98.2130634
1987,Coralville,IA,15214,41.6764044,-91.5804475
1988,Kalispell,MT,15184,48.202158,-114.315321
1989,North Arlington,NJ,15183,40.788434,-74.1331988
1990,Independence,KY,15180,38.9431183,-84.544109
1991,Washington,PA,15171,40.17396,-80.2461714
1992,Phillipsburg,NJ,15164,40.6937099,-75.1901761
1993,Crawfordsville,IN,15137,40.0401991,-86.8990249
1994,North Ogden,UT,15128,41.3071354,-111.9601986
1995,Butler,PA,15096,40.86108,-79.895197
1996,Brownsburg,IN,15086,39.8433769,-86.3977736
1997,Ozark,AL,15078,31.4584764,-85.6405865
1998,Warrensville Heights,OH,15076,41.43535,-81.514824
1999,Boulder City,NV,15037,35.9787638,-114.8337739
2000,Riverdale,IL,15035,41.6333678,-87.6331021
2001,Connersville,IN,15022,39.6411589,-85.1410748
2002,Maumee,OH,14999,41.5628294,-83.6538244
2003,Fairview Heights,IL,14997,38.5889386,-89.990382
2004,Indiana,PA,14996,40.6214551,-79.1525349
2005,Cusseta-Chattahoochee County,GA,14990,32.3047293,-84.77638308
2006,Greenfield,IN,14987,39.7855096,-85.7681979
2007,Menomonie,WI,14977,44.8755183,-91.9193422
2008,Crestview,FL,14975,30.7621326,-86.5705084
2009,Rye,NY,14970,40.9808209,-73.684294
2010,South Burlington,VT,14953,44.4669941,-73.1709604
2011,Marco Island,FL,14950,25.9363356,-81.7156832
2012,Opa-locka,FL,14946,25.89673385,-80.25949641
2013,Portland,TX,14923,27.8818828,-97.3188666
2014,Onalaska,WI,14911,43.8830606,-91.2343539
2015,Helena-West Helena,AR,14905,34.539412,-90.6155926
2016,St. Marys,GA,14900,30.7305142,-81.5464928
2017,Shively,KY,14899,38.2000701,-85.8227413
2018,Scottsbluff,NE,14892,41.862302,-103.6627088
2019,Beech Grove,IN,14861,39.7221906,-86.0894158
2020,Centralia,WA,14853,46.7204489,-122.9614303
2021,White Settlement,TX,14848,32.7595737,-97.4583538
2022,Simpsonville,SC,14840,34.7370639,-82.2542834
2023,Martinsburg,WV,14833,39.4562528,-77.9639604
2024,Grenada,MS,14823,33.7690049,-89.8084192
2025,Rosemount,MN,14820,44.7391873,-93.12611
2026,Hazel Crest,IL,14818,41.571713,-87.6945746
2027,Hawaiian Gardens,CA,14816,33.8284787,-118.0743137
2028,Scottsboro,AL,14809,34.6731323,-86.0338765
2029,Phoenixville,PA,14803,40.1303822,-75.5149128
2030,Forrest City,AR,14792,35.0081474,-90.7898342
2031,Beacon,NY,14770,41.504879,-73.9696822
2032,Tumwater,WA,14741,47.0080655,-122.910368
2033,Mokena,IL,14739,41.5261437,-87.8892189
2034,Avenal,CA,14686,36.0041223,-120.1290272
2035,Sulphur Springs,TX,14679,33.1384886,-95.6010143
2036,New Kensington,PA,14662,40.5697893,-79.7647705
2037,Stuart,FL,14654,27.197983,-80.2519175
2038,Reidsville,NC,14652,36.3548586,-79.6644748
2039,North Adams,MA,14651,42.6990321,-73.1118964
2040,Pelham,AL,14637,33.285669,-86.8099884
2041,Centerville,UT,14624,40.9180005,-111.8721601
2042,Marietta,OH,14624,39.4167742,-81.4548392
2043,Vandalia,OH,14623,39.8906122,-84.1988308
2044,Mitchell,SD,14608,43.70953,-98.025379
2045,Humble,TX,14606,29.9988312,-95.2621553
2046,Anacortes,WA,14602,48.5020123,-122.6237356
2047,Tahlequah,OK,14598,35.91537,-94.969956
2048,Hanover,PA,14573,39.8063247,-76.9842735
2049,Chowchilla,CA,14568,37.094309,-120.1561626
2050,Norridge,IL,14566,41.9633641,-87.827284
2051,Las Vegas,NM,14565,35.5939325,-105.2238969
2052,Haines City,FL,14552,28.126625,-81.63869766
2053,New Franklin,OH,14544,40.9526931,-81.565937
2054,Hereford,TX,14540,34.8245521,-102.398778
2055,Brenham,TX,14535,30.1668828,-96.3977442
2056,Durango,CO,14519,37.2395367,-107.8215818
2057,Vienna,VA,14519,38.9013729,-77.2651762
2058,Forest Lake,MN,14517,45.279106,-92.9851629
2059,Punta Gorda,FL,14516,26.9297836,-82.0453664
2060,Traverse City,MI,14516,44.7606441,-85.6165301
2061,Maitland,FL,14514,28.6274723,-81.3656392
2062,Moultrie,GA,14502,31.179998,-83.7887928
2063,St. Marys,PA,14471,41.4280432,-78.5611275
2064,Universal City,TX,14468,29.5480071,-98.2911235
2065,Crowley,LA,14444,30.2140928,-92.3745761
2066,Springfield,TN,14441,36.5092119,-86.8849984
2067,Whitehall,PA,14428,40.65747805,-75.50746465
2068,Harrison,NJ,14423,40.7464901,-74.1562551
2069,Thibodaux,LA,14418,29.7957633,-90.822871
2070,Wilsonville,OR,14395,45.3099218,-122.7681602
2071,Centralia,IL,14383,38.5250491,-89.1334037
2072,Westbury,NY,14380,40.7556561,-73.5876273
2073,Marana,AZ,14379,32.4446988,-111.215709
2074,Lebanon,IN,14372,40.0483744,-86.4691677
2075,Ramsey,NJ,14372,41.0573188,-74.1409771
2076,Parkland,FL,14368,26.32540565,-80.27393698
2077,Greendale,WI,14356,42.9405711,-87.9959191
2078,Willowick,OH,14341,41.633103,-81.468727
2079,Midlothian,IL,14339,41.6253116,-87.7175491
2080,South Ogden,UT,14332,41.1918934,-111.9713429
2081,Cullman,AL,14331,34.1335332,-86.8779268
2082,Glens Falls,NY,14329,43.309941,-73.644447
2083,Callaway,FL,14319,30.1529791,-85.5699252
2084,Dunmore,PA,14311,41.41765965,-75.6114516
2085,Collingswood,NJ,14308,39.9181686,-75.071284
2086,Deming,NM,14305,32.2627416,-107.7581979
2087,Sault Ste. Marie,MI,14302,46.490586,-84.359269
2088,Trussville,AL,14296,33.6196266,-86.6084342
2089,West University Place,TX,14286,29.7180075,-95.4338292
2090,Harper Woods,MI,14261,42.4333367,-82.9238847
2091,Borger,TX,14236,35.6678204,-101.3973876
2092,Carpinteria,CA,14232,34.3988838,-119.5184564
2093,West Park,FL,14225,25.98414895,-80.20246373
2094,Sunnyside,WA,14214,46.3246419,-120.0081898
2095,Sweetwater,FL,14208,25.7634334,-80.3731086
2096,Maple Valley,WA,14207,47.3664231,-122.0437127
2097,Jasper,AL,14197,33.8312185,-87.2775053
2098,Bedford,OH,14183,41.39311,-81.536509
2099,Covington,WA,14181,47.3657791,-122.100222
2100,Durant,OK,14181,33.9919761,-96.3776762
2101,Mount Pleasant,TX,14180,33.1570582,-94.9694007
2102,Streator,IL,14178,41.1210234,-88.8357361
2103,Mount Juliet,TN,14172,36.200055,-86.5186054
2104,Cornelius,NC,14171,35.481705,-80.8590006
2105,Addison,TX,14152,32.96047785,-96.83006731
2106,Whitefish Bay,WI,14136,43.1133445,-87.9000856
2107,Robbinsdale,MN,14130,45.0313156,-93.3395843
2108,Acworth,GA,14117,34.0659329,-84.6768796
2109,Chicago Ridge,IL,14110,41.7014217,-87.7792196
2110,University Heights,OH,14110,41.497831,-81.537346
