city,state,latitude,longitude
Phillipsburg,MO,37.5539323,-92.7848985
Barnard,MO,40.1744363,-94.8238577
Batchtown,IL,39.0331048,-90.6576221
Bienville,LA,32.3568222,-92.9804375
Burbank,OH,40.988667,-81.9948684
Caney,OK,34.2323125,-96.2141564
Ellsworth,IL,40.4503125,-88.7167336
Fordville,ND,48.2174934,-97.7906451
Fountain,MI,44.0459569,-86.1810414
Goodlow,TX,32.109098,-96.21522126
Grayling,AK,62.8985925,-160.1077077
Independence,UT,40.38793305,-111.2748011
Kellyton,AL,32.976829,-86.03422952
Lebanon,KS,39.809734,-98.55562
Loachapoka,AL,32.605327,-85.59523926
Melvin,IA,43.2874718,-95.609178
Mount Sterling,WI,43.315256,-90.9287389
North Robinson,OH,40.7925574,-82.8571274
Oakwood,MO,39.2019473,-94.570233
Peterson,MN,43.7862132,-91.8348562
Petrolia,PA,41.0167299,-79.7175492
Silver Creek,MS,31.5238453,-90.0639814
Trenton,SC,33.7440246,-81.8406661
Westgate,IA,42.7699822,-91.9962845
Altona,IN,41.3514383,-85.1549719
Blencoe,IA,41.9302657,-96.0808475
Broaddus,TX,31.3068546,-94.2690876
Eland,WI,44.8705272,-89.2151134
Garden Grove,IA,40.8272245,-93.6071621
Harrells,NC,34.727551,-78.20144639
Holland,MO,36.0559041,-89.870919
Lilly,GA,32.1471099,-83.8773999
Marquand,MO,37.4292209,-90.1681676
Meire Grove,MN,45.6296872,-94.8691827
Mill Shoals,IL,38.2486586,-88.3467125
Newton Hamilton,PA,40.3917443,-77.8369404
O'Kean,AR,36.1692343,-90.8142829
Oakwood Park,MO,39.2033361,-94.5738442
Paint Rock,AL,34.660644,-86.3288745
Pecan Gap,TX,33.4409536,-95.85043625
Pittsburg,OK,34.7131522,-95.8499898
Providence,AL,32.3418079,-87.7805662
Scotia,SC,32.6810063,-81.2434364
Sugar Mountain,NC,36.124571,-81.8756682
Tyro,KS,37.0378531,-95.8213686
Waterloo,AL,34.9181425,-88.064203
Baylis,IL,39.7283804,-90.9081876
Edwardsville,AL,33.707182,-85.51021469
Eureka,NC,35.541375,-77.87553483
Frederick,SD,45.832474,-98.506209
Glenview Manor,KY,38.2884419,-85.6354823
Hancock,IA,43.0847702,-93.7363674
Marklesburg,PA,40.3831307,-78.1730644
Mitchellville,TN,36.6319861,-86.5408281
Mount Cory,OH,40.9367195,-83.8224376
Peck,ID,46.4751758,-116.4243109
Spillertown,IL,37.7664385,-88.9195138
Trumbull,NE,40.679457,-98.2733907
Volga,IA,42.8045717,-91.5408485
Zanesfield,OH,40.338388,-83.6771533
Burket,IN,41.1553219,-85.9686053
Cerro Gordo,NC,34.3244655,-78.92834283
Donnellson,IL,39.029352,-89.47410283
Edgar Springs,MO,37.7044863,-91.8665452
Fulton,AR,36.3783981,-91.8110982
Montrose,IL,39.1641535,-88.38106278
Munich,ND,48.669174,-98.832631
Neck City,MO,37.2569999,-94.4443945
Newtonia,MO,36.8790547,-94.1825795
Okabena,MN,43.739404,-95.3158321
Shumway,IL,39.1850417,-88.6522771
Winifred,MT,47.557759,-109.374902
Arthur,IA,42.3347078,-95.3474969
Holbrook,NE,40.3034671,-100.0101279
Jonesville,IN,39.0606081,-85.8897033
Millersburg,MI,45.334456,-84.06084
Nash,OK,36.6661413,-98.050341
Nelson,MN,45.8894074,-95.2642005
Opdyke West,TX,33.5923153,-102.3024003
Rembrandt,IA,42.8255331,-95.1663837
Wentworth,SD,43.997195,-96.964224
Woodburn,IA,41.0119428,-93.5991047
Caledonia,IL,42.369463,-88.8926041
Copemish,MI,44.481669,-85.922581
Dunbar,NE,40.668058,-96.030007
Gilbertown,AL,31.8770975,-88.3214089
Kahlotus,WA,46.6422156,-118.556482
Lincolnville,KS,38.4933471,-96.9600163
Lowrys,SC,34.8040264,-81.2392529
Mellott,IN,40.1653169,-87.1477865
Mission Woods,KS,39.0350053,-94.6085677
Onslow,IA,42.1069559,-91.0151466
Poneto,IN,40.6569905,-85.2216377
South Haven,MN,45.2922849,-94.2120667
Tipton,KS,39.343065,-98.470897
Woodside,DE,39.0715017,-75.5682584
Callensburg,PA,41.12502275,-79.55850036
Edgefield,LA,32.0507163,-93.3329495
Enville,TN,35.3847998,-88.4275442
Haralson,GA,33.2265099,-84.5713164
Harpster,OH,40.7392237,-83.2538072
Patch Grove,WI,42.9402646,-90.9720716
Pittsboro,MS,33.9403898,-89.3375742
Union Center,WI,43.6853026,-90.2668011
Breedsville,MI,42.3464239,-86.0730801
Dunn Center,ND,47.353624,-102.620462
Dwight,NE,41.0836209,-97.0200294
Franklin,AR,35.5110075,-93.8864847
Galway,NY,43.0249201,-74.0151814
Hooppole,IL,41.5222555,-89.9098306
Moscow,OH,38.8570117,-84.2291017
Pickrell,NE,40.378612,-96.728635
Sheyenne,ND,47.828054,-99.120122
Stockton,IA,41.5914011,-90.8587639
Wimbledon,ND,47.1696939,-98.4598727
Allen,MI,41.9571583,-84.7680831
Amador City,CA,38.4193553,-120.824103
Bremen,KY,37.3614333,-87.2186078
Carl's Corner,TX,32.0822166,-97.0547609
Drakesville,IA,40.7983825,-92.4816049
Exeland,WI,45.6680167,-91.2440479
Forada,MN,45.7921841,-95.3555925
Friendship,AR,34.2231482,-93.0029519
Gilliam,MO,39.2333592,-93.0046373
Kamrar,IA,42.3921997,-93.7293846
Laredo,MO,40.025643,-93.446617
Little York,IN,38.702835,-85.9049725
Long Creek,OR,44.7138895,-119.1039122
Morganville,KS,39.466386,-97.20197
Starr,SC,34.3781578,-82.6956013
Sunset,AR,35.2217558,-90.2056505
West Leipsic,OH,41.1072734,-84.0024439
Albany,VT,44.7315076,-72.3797529
Beattie,KS,39.861112,-96.419736
Bolckow,MO,40.1130481,-94.8221907
Du Bois,IL,38.2219647,-89.2144598
Greenway,AR,36.3409274,-90.2220238
Hughesville,MO,38.8386278,-93.2954855
Mitchell,GA,33.2200196,-82.7031639
Mooreton,ND,46.26857,-96.876192
Register,GA,32.3671237,-81.8840039
Shippingport,PA,40.6320101,-80.4139539
Sidney,AR,36.003127,-91.6598637
Watson,MN,45.009723,-95.801348
Bloomingdale,OH,40.3428455,-80.8181404
Camden,MO,38.0323133,-92.7638327
Elberon,IA,42.0061945,-92.3171469
Fillmore,MO,40.025272,-94.9735836
Golden,MS,34.488338,-88.187063
Grenola,KS,37.3486427,-96.4505641
Hustler,WI,43.879968,-90.2717967
Megargel,TX,33.4509353,-98.924511
Northome,MN,47.8724999,-94.2800267
Onaway,ID,46.9278843,-116.888643
Prairieburg,IA,42.2380822,-91.4233591
West Elkton,OH,39.5878325,-84.5543932
Alligator,MS,34.0895533,-90.7195453
Beaverton,AL,33.9312162,-88.0203075
Cool,TX,32.80232385,-98.01130331
Craig,NE,41.7855467,-96.3639109
Dell,AR,35.8553519,-90.0417571
Gurley,NE,41.3210286,-102.9734144
Howard City (Boelus),NE,41.0727332,-98.7154685
Latah,WA,47.2815642,-117.155461
Minnesota City,MN,44.0938521,-91.7495959
Nashville,OH,40.5961726,-82.1120974
New Cambria,MO,39.7753068,-92.7504708
Newhalen,AK,59.72,-154.8972222
Saco,MT,48.4566091,-107.3437749
Thornhill,KY,38.2884032,-85.6257945
Wren,OH,40.8008809,-84.7752399
Benson,PA,40.2084096,-78.9278026
Boxholm,IA,42.1757135,-94.106
Broughton,IL,37.9347695,-88.4619932
Clawson,UT,39.1330266,-111.0971135
Culloden,GA,32.8631905,-84.0938017
Dent,MN,46.553571,-95.716435
Eldred,IL,39.2875475,-90.5523438
Emmett,KS,39.307218,-96.056105
Hosmer,SD,45.578868,-99.47484
Onycha,AL,31.21406,-86.2832837
Rantoul,KS,38.5486246,-95.1002471
Wing,ND,47.140824,-100.279002
Worthville,KY,38.6097865,-85.0674516
Ashton,NE,41.248107,-98.7941928
Blockton,IA,40.6155454,-94.4771826
Blythedale,MO,40.4752789,-93.9268947
Elk Mountain,WY,41.6332972,-106.5264131
Henderson,IA,41.1405507,-95.43111
Homestead,MO,39.3627831,-94.2007775
Maysville,IA,41.6486403,-90.7168091
Mount Croghan,SC,34.7698774,-80.227841
Newberry,IN,38.9250467,-87.0194525
Ogema,MN,47.1040932,-95.9255358
Rayle,GA,33.7898457,-82.8998686
Raymond,NE,40.956282,-96.783411
Rossburg,OH,40.2789361,-84.6374571
Royal Lakes,IL,39.112058,-89.96069258
St. Lawrence,SD,44.5177594,-98.9378777
Wilson,WI,44.9535753,-92.1735179
Winnett,MT,47.0027521,-108.352271
Bee,NE,41.0063386,-97.0588061
Buffalo,ND,46.919699,-97.549539
Custar,OH,41.2847734,-83.8443835
Davis City,IA,40.6392775,-93.8111823
Decatur City,IA,40.742453,-93.8338059
Easton,MN,43.7653495,-93.9011059
Fairview,PA,41.0145075,-79.7428275
Helix,OR,45.8495768,-118.6569253
Hyannis,NE,42.0000264,-101.7617376
Luray,KS,39.110567,-98.688963
Maryhill Estates,KY,38.266911,-85.65300708
Minden City,MI,43.671406,-82.778268
Ophir,CO,37.8569392,-107.8325644
Palestine,OH,40.0494926,-84.7432923
Port Lions,AK,57.87304,-152.8714316
Roseville,PA,41.1778417,-79.1461495
Beaman,IA,42.2197079,-92.8235341
Broadview,MT,46.0977314,-108.8770972
Buckhead,GA,33.8398137,-84.3795589
Crouch,ID,44.113712,-115.972655
Danbury,NC,36.4093047,-80.2058831
Ensign,KS,37.6527997,-100.2337527
Funk,NE,40.460784,-99.2504111
Gainesville,AL,32.820964,-88.158914
Glenwood,AL,31.6668019,-86.17006234
Hardwick,MN,43.774851,-96.19932
Latty,OH,41.0886603,-84.5852311
Medon,TN,35.4572996,-88.8686698
Metaline,WA,48.8504748,-117.3908003
Nelson,MO,38.9946924,-93.032498
Offerle,KS,37.8908203,-99.5577585
Ratcliff,AR,35.30376175,-93.88966047
Sugar Bush Knolls,OH,41.204501,-81.345941
Whiting,KS,39.5897206,-95.612759
Wynot,NE,42.7402759,-97.169217
Bald Head Island,NC,33.8598511,-77.9895326
Banner,IL,40.5169834,-89.9084461
Carney,MI,45.586635,-87.557345
Cleveland,IL,41.5061454,-90.3148479
Conception Junction,MO,40.267235,-94.6911537
Copper City,MI,47.283535,-88.387057
Cowgill,MO,39.5591777,-93.9268824
Dune Acres,IN,41.649482,-87.085867
Fountain N' Lakes,MO,38.9689383,-90.8501316
Frost,MN,43.5863438,-93.9266201
Layton,FL,24.8240255,-80.8136783
Macksburg,OH,39.6322955,-81.4565106
New Grand Chain,IL,37.2519964,-89.0211814
Slick,OK,35.7788135,-96.26807876
Warba,MN,47.12883,-93.266598
Woodland,AL,33.37093985,-85.40872258
Arlington,IL,41.4736452,-89.2492531
Atlanta,KS,37.4356784,-96.7691606
Barnum,IA,42.5085843,-94.3652468
Bellerive Acres,MO,38.7114006,-90.31524592
Camargo,OK,36.0172666,-99.2892719
Centerville,MO,37.4350477,-90.9584571
Deaver,WY,44.8912188,-108.5962382
Doland,SD,44.895803,-98.100647
Edinburg,ND,48.4966607,-97.8620378
Gravity,IA,40.7605426,-94.7435821
Kline,SC,33.1259873,-81.3426069
Michiana,MI,41.7642071,-86.8133616
Modoc,IN,40.0453238,-85.1263542
Mokane,MO,38.6750418,-91.874345
Riverview,AL,31.056868,-87.05592466
Thor,IA,42.6892065,-94.0505308
West Sunbury,PA,41.0072854,-79.8961647
Amoret,MO,38.2553017,-94.5877329
Blacksville,WV,39.7200788,-80.2120156
Cambridge,KY,38.2217369,-85.616627
Dudley,PA,40.2053576,-78.1813981
Gilboa,OH,41.018988,-83.92171244
Kennedy,MN,48.641925,-96.9089482
Leona,TX,31.1546279,-95.9691234
Loch Arbour,NJ,40.2328904,-74.0009703
South Carrollton,KY,37.3375441,-87.1419405
Watson,AR,33.8941723,-91.25583333
Winthrop,AR,33.8307964,-94.3526238
Anawalt,WV,37.3359486,-81.4364928
Barnesville,MD,39.2206601,-77.3774857
Braxton,MS,32.0251543,-89.9703589
Cooksville,IL,40.5430902,-88.7164546
Crane,IN,38.8911588,-86.9038938
Dorrance,KS,38.846678,-98.589516
Douglas,NE,41.2954112,-96.1415672
Elko,SC,33.38093745,-81.37991764
Paxville,SC,33.7387724,-80.3573043
Riverdale,NE,40.7842762,-99.1623328
Shambaugh,IA,40.6588798,-95.0319224
Shelly,MN,47.4576794,-96.8190314
Sheridan,MO,40.5180449,-94.6121861
Bishop Hills,TX,35.2597744,-101.9504679
Cecil,OH,41.218661,-84.602175
Chatfield,OH,40.9503343,-82.9449092
Colerain,NC,36.201268,-76.7685616
Millville,MN,44.244689,-92.295731
Modesto,IL,39.4783816,-89.982051
Moro,AR,34.7950966,-90.9912295
Otoe,NE,40.6566851,-96.1444582
Portsmouth,IA,41.6502669,-95.5186142
Sherrill,IA,42.6038868,-90.7845716
Stony Creek,VA,36.9479277,-77.4008113
West Point,AR,35.20333515,-91.6102447
Zoar,OH,40.6142286,-81.4223375
Chesterfield,IL,39.2550463,-90.063163
Congress,OH,40.9258895,-82.0529273
Denison,KS,39.391664,-95.628036
Halfway,MO,37.6164285,-93.2446357
High Hill,MO,38.8783763,-91.3834923
Hillsboro,IA,40.8367113,-91.7156104
Hillview,IL,39.4506034,-90.5412356
Hurley,MO,36.9314462,-93.4990821
Jordan Valley,OR,42.9752442,-117.0551332
Moore,MT,46.975523,-109.696854
Pomaria,SC,34.2685573,-81.4197958
Purdin,MO,39.951991,-93.165779
Ramona,KS,38.59766405,-97.06368437
Richland,OR,44.7693554,-117.1689551
Silver Plume,CO,39.6960983,-105.7258386
Wessington,SD,44.45415,-98.697041
Carrollton,MS,33.5081773,-89.9203608
Coffman Cove,AK,56.011368,-132.8506994
De Witt,IL,40.1811468,-88.7861844
Delia,KS,39.240552,-95.966935
Edmore,ND,48.413337,-98.45428
Elida,NM,33.9467526,-103.6566262
Ferryville,WI,43.3505324,-91.1020739
Geuda Springs,KS,37.1119525,-97.14854702
Letcher,SD,43.897207,-98.138694
Magnolia,IA,41.6958226,-95.8766762
McCracken,KS,38.5861508,-99.5708652
Mill Spring,MO,37.0619953,-90.6840081
Mullin,TX,31.5568276,-98.6656013
Pantego,NC,35.5868975,-76.66113532
Rickardsville,IA,42.583331,-90.8840176
Wardner,ID,47.5229282,-116.1340608
West Millgrove,OH,41.242999,-83.49161908
Arnegard,ND,47.807797,-103.441027
Cimarron City,OK,35.8894894,-97.6017123
Cleveland,VA,36.9437185,-82.1518012
Crowley,CO,38.3394806,-103.8263042
Economy,IN,39.9781021,-85.0880199
Houston,AR,35.0334202,-92.6946086
Kirkville,IA,41.1455511,-92.5043293
Lamar Heights,MO,37.493659,-94.2977265
Le Flore,OK,34.8989675,-94.97530858
Lucan,MN,44.4096788,-95.4105611
Mapleview,MN,43.6904172,-92.974793
Pierson,MI,43.31975,-85.497814
Pulaski,IL,37.2314232,-89.1183427
Rochester,OH,41.1264425,-82.3051625
Shevlin,MN,47.5300348,-95.2592685
Stamford,NE,40.133065,-99.592887
Bellechester,MN,44.3683004,-92.5112976
Berlin,IL,39.7589387,-89.9031635
Bessie,OK,35.3858846,-98.9881366
Coin,IA,40.65815195,-95.23464773
Fifty-Six,AR,35.9575734,-92.2184879
Foxburg,PA,41.1431175,-79.6797713
Gu-Win,AL,33.941619,-87.86434396
Kranzburg,SD,44.8924118,-96.9194522
North Henderson,IL,41.0892036,-90.4754096
Orangeville,OH,41.3422438,-80.52760419
Quitman,LA,32.3487795,-92.7216174
Williams,MN,48.768314,-94.95522
Adrian,OR,43.7407105,-117.0716804
Cannonville,UT,37.5669286,-112.0538005
De Soto,GA,31.95481245,-84.06364066
Foley,MO,39.0464386,-90.742347
Holland,MN,44.091635,-96.188642
Hunnewell,MO,39.6680961,-91.8618323
Kaltag,AK,64.3176675,-158.7420978
Newbern,AL,32.5931884,-87.5327815
Ogdensburg,WI,44.4519252,-89.0317774
Omaha,AR,36.4522883,-93.188513
Petersburg,ND,48.0111053,-98.0014885
Snowville,UT,41.9727865,-112.7163926
Spaulding,OK,35.010937,-96.44492828
Tingley,IA,40.8527699,-94.1952307
Wallingford,IA,43.3196816,-94.792762
Allen,KS,37.8882168,-95.3170208
Allen,KY,37.6095426,-82.7276582
Felton,MN,47.0785258,-96.5063642
Junction,UT,38.2374788,-112.2199252
Kettle River,MN,46.4916126,-92.877983
Manley,NE,40.9196531,-96.1660582
Marcus,WA,48.6632362,-118.068323
Murtaugh,ID,42.491794,-114.1619483
New Paris,PA,40.1064681,-78.644741
Oconee,IL,39.2855984,-89.1075792
Alexandria,NE,40.245225,-97.3895772
Beaver Bay,MN,47.2577364,-91.3002214
Dickens,IA,43.1314722,-95.0238048
Elizabeth,MN,46.379682,-96.129226
Fernan Lake Village,ID,47.6737949,-116.7454651
Halltown,MO,37.1934491,-93.6254034
Hettick,IL,39.3550469,-90.037052
Lenhartsville,PA,40.5729005,-75.8880028
Lidderdale,IA,42.124429,-94.7830386
Metcalf,IL,39.8011461,-87.8072504
New Lebanon,PA,41.4147771,-80.0747823
Parnell,MO,40.43999,-94.6232974
Porter,MN,44.636352,-96.165595
Richey,MT,47.6440745,-105.0695661
Sparks,OK,35.6108525,-96.81851182
Stone Creek,OH,40.3972892,-81.5620643
Syracuse,MO,38.6700209,-92.8732509
Tallulah Falls,GA,34.7261578,-83.37685032
Wellersburg,PA,39.7328631,-78.8502988
West Mineral,KS,37.2842249,-94.9230182
Woodford,SC,33.667375,-81.1092633
Adrian,TX,35.2747775,-102.6652114
Christine,ND,46.57381,-96.8063238
Claremont,IL,38.7194921,-87.9714232
Glen Echo Park,MO,38.7011622,-90.2978917
Kettlersville,OH,40.4389369,-84.2613371
Leslie,MO,38.418019,-91.2301252
Moore,ID,43.735735,-113.366399
Sanborn,ND,46.942207,-98.224259
Taylor,ND,46.9022869,-102.4228745
Barnes City,IA,41.5083371,-92.4682418
Binford,ND,47.5619407,-98.3450977
Dunreith,IN,39.8033789,-85.4385828
Garfield,KS,38.0777924,-99.2448316
Glenford,OH,39.8881223,-82.317094
Grandin,ND,47.2369226,-97.001473
Griffin,IN,38.2042126,-87.9147526
Hillsboro,VA,39.198654,-77.7244269
Keller,VA,37.6192992,-75.7638185
Lambs Grove,IA,41.7005307,-93.0802024
Lehigh,KS,38.3727872,-97.3030858
Linndale,OH,41.4450666,-81.7668154
Louise,MS,32.9823505,-90.5887048
Mason City,NE,41.2230139,-99.3003634
Miami,MO,39.3214125,-93.2279823
Oakville,IA,41.0997561,-91.0445898
Palisade,MN,46.7132862,-93.4885687
Renick,MO,39.3428148,-92.4137908
Round Mountain,TX,30.433063,-98.34710503
Sarahsville,OH,39.8072948,-81.4678991
Tupelo,AR,35.3931395,-91.2306816
Utica,PA,41.4356109,-79.9572801
Valley Springs,AR,36.1575729,-92.9929508
Horseshoe Beach,FL,29.4411343,-83.2870525
Marietta,NC,34.3690764,-79.1221944
Melvin,MI,43.186415,-82.8616
Melvin,TX,31.1951678,-99.5797854
New Baltimore,PA,39.985914,-78.7727984
Newtown,MO,40.376498,-93.335037
Orrville,AL,32.3062505,-87.2455492
Pilot Mound,IA,42.1626387,-94.017315
Pleasant Plain,OH,39.2795049,-84.1121563
Roslyn,SD,45.495233,-97.490926
Sauget,IL,38.5964402,-90.1848331
Shongaloo,LA,32.9415284,-93.2987799
Twining,MI,44.113075,-83.807487
Washington,AR,35.9672625,-94.2280656
White Cloud,KS,39.9758165,-95.30004704
Burdette,AR,35.8172976,-89.9392535
Casa,AR,35.0228667,-93.047674
Haverhill,IA,41.9452403,-92.9613197
Hunter,OK,36.5636432,-97.661163
Lavina,MT,46.2946805,-108.9379352
Lisbon,LA,32.7961585,-92.8656615
McDougal,AR,36.4400598,-90.3914945
McIntosh,SD,45.92139,-101.3495764
Meadowview Estates,KY,38.2222925,-85.6355162
Muscotah,KS,39.5527772,-95.5216451
Old Mill Creek,IL,42.4219653,-87.9725781
Orlando,OK,36.1380605,-97.37212415
Sedgewickville,MO,37.5161657,-89.9070486
Sedgwick,AR,35.9778495,-90.864006
Silverstreet,SC,34.2179142,-81.715387
Winstonville,MS,33.9101113,-90.7514881
Winton,MN,47.926289,-91.800695
Woolsey,GA,33.3623381,-84.4121473
Bromide,OK,34.4186435,-96.49400768
Calhoun,IL,39.1397507,-90.6506113
Delavan,MN,43.7677968,-94.0196815
Lohman,MO,38.5430863,-92.3643526
Parkdale,MO,38.4790138,-90.5275992
Robeline,LA,31.690445,-93.3046153
Rondo,AR,33.4445693,-93.9776863
Selfridge,ND,46.041389,-100.92513
Stuart,OK,34.9014811,-96.0988901
Troutdale,VA,36.7020632,-81.4403873
Barclay,MD,39.1444057,-75.8643061
Burkittsville,MD,39.393712,-77.628879
Butler,IL,39.1994924,-89.5339783
Farnam,NE,40.70578,-100.2147645
French Camp,MS,33.293181,-89.3995159
Gene Autry,OK,34.2837036,-97.0380693
Grass Valley,OR,45.3601247,-120.7856114
Rebecca,GA,31.8065688,-83.4868295
Rhame,ND,46.2325063,-103.6554735
Rye,CO,37.9236194,-104.9302662
Smithboro,IL,38.8961575,-89.3406323
Starrucca,PA,41.8998055,-75.4707352
Steen,MN,43.514579,-96.263696
Sycamore,KY,38.2470154,-85.5607936
Viola,DE,39.0428907,-75.5718695
Woodbine,KS,38.7961151,-96.9586243
Albert,KS,38.4527906,-99.0114836
Banks,AL,31.8151585,-85.8430034
Bern,KS,39.962222,-95.971942
Burgoon,OH,41.2675531,-83.2515892
Cannelburg,IN,38.6697717,-86.9983389
Coffey,MO,40.1066705,-94.0052277
Corning,KS,39.657219,-96.029442
Holy Cross,AK,62.1994444,-159.7713889
Lewisville,OH,39.765472,-81.2185284
Manitou,OK,34.5075777,-98.9834088
Mission Hill,SD,42.9233297,-97.2789433
Mockingbird Valley,KY,38.2725704,-85.682184
Old Shawneetown,IL,37.697279,-88.13905441
Peever,SD,45.543016,-96.9548
Soldier,IA,41.9852085,-95.7793739
Corona,NM,34.2499055,-105.5971007
Dundee,IA,42.5791517,-91.5465384
Golden Valley,ND,46.9317944,-103.8668414
Huey,IL,38.6044931,-89.2911874
Jolly,TX,33.882008,-98.34687727
Lime Ridge,WI,43.467759,-90.1548485
Randall,IA,42.2377016,-93.6014727
Rose Hill,IA,41.3219533,-92.4621318
Volin,SD,42.9572174,-97.1803293
Wendell,MN,46.035516,-96.101169
West Point,IL,40.2550457,-91.1826419
Adamsburg,PA,40.3117361,-79.6561538
Butlerville,OH,39.3025607,-84.0899337
Des Arc,MO,37.2825501,-90.6373407
Ferdinand,ID,46.1523849,-116.3893111
Georgetown,PA,40.6414539,-80.4978449
Kingston,MN,45.1969081,-94.3133199
Kittrell,NC,36.22197,-78.44082709
Longstreet,LA,32.0976637,-93.9521316
Lookeba,OK,35.3628329,-98.3670032
Maeystown,IL,38.224775,-90.233447
Rosalie,NE,42.0563826,-96.5125319
Streeter,ND,46.65807,-99.3561501
Weinert,TX,33.3228151,-99.6732657
Westphalia,KS,38.1819684,-95.4902605
Alexander,IA,42.8058039,-93.4765943
Allakaket,AK,66.563802,-152.6377417
Aurora,IA,42.618873,-91.7284957
Blue Eye,MO,36.4994442,-93.3971142
Burr Oak,KS,39.866124,-98.305053
Circleville,KS,39.508328,-95.858599
Foster,OK,34.6164698,-97.4891933
Freistatt,MO,37.018392,-93.897708
Fultonham,OH,39.8556235,-82.141532
Golovin,AK,64.5614555,-162.9959057
Idanha,OR,44.7023729,-122.0812992
Junction City,GA,32.6034735,-84.4593646
Little Sioux,IA,41.8094323,-96.0211227
Mendon,MO,39.5897465,-93.1346462
Patterson,IA,41.3483477,-93.8803548
Reedy,WV,38.8995287,-81.4248433
St. Louis,OK,35.079489,-96.85729224
Vincent,IA,42.5919143,-94.0202301
Ward,CO,40.0722083,-105.5083316
Woolstock,IA,42.566605,-93.843871
Argyle,MO,38.2971065,-92.02359718
Cloverdale,OH,41.020421,-84.30361541
Cordova,SC,33.4354328,-80.9209272
LaFayette,KY,36.660547,-87.65916756
Littleton,IL,40.2339337,-90.6223505
Miller's Cove,TX,33.1562292,-95.1143843
Palmetto,LA,30.7174143,-91.9092821
Rhodell,WV,37.6082031,-81.3052457
Rulo,NE,40.051783,-95.4262794
Salamonia,IN,40.3819901,-84.8652423
Sparta,OH,40.3947836,-82.7004504
Venango,NE,40.764252,-102.0404748
Wainwright,OK,35.6126001,-95.5644248
Alston,GA,32.080743,-82.4776303
Bassett,AR,35.5364705,-90.1267592
Burlington,OK,36.9000284,-98.4228526
Daykin,NE,40.322224,-97.298653
Frannie,WY,44.9691175,-108.621516
Midvale,ID,44.4712737,-116.7346066
Nelson,IL,41.7964208,-89.6017723
Oakland Acres,IA,41.7182944,-92.8205452
Prestonville,KY,38.6797846,-85.1902316
Santa Claus,GA,32.1715776,-82.3315138
Tabiona,UT,40.3546719,-110.7134939
Talladega Springs,AL,33.1176428,-86.44192653
Ulysses,NE,41.0719563,-97.201984
Winchester,AR,33.7745503,-91.4745673
Winona,KS,39.063341,-101.244325
Blomkest,MN,44.9427369,-95.023277
Booneville,KY,37.4761991,-83.6749145
Castalia,IA,43.1121729,-91.6763269
Fountain Hill,AR,33.355227,-91.8508008
Garrett,IL,39.7974677,-88.4251023
Goehner,NE,40.8334535,-97.2208576
Hardtner,KS,37.0139169,-98.6495279
Leighton,IA,41.3372242,-92.7871403
Page,NE,42.4008369,-98.4173022
Plainfield,OH,40.209516,-81.7195699
Redmon,IL,39.6453126,-87.8616975
Rexford,MT,48.899408,-115.1721154
Summertown,GA,32.7459918,-82.2762358
Swaledale,IA,42.9785759,-93.316871
Verdon,NE,40.148335,-95.712766
Boyd,MN,44.84857,-95.903086
Calumet,IA,42.9463676,-95.550007
Campus,IL,41.0233656,-88.3061652
Chester,AR,35.6809165,-94.1752057
Clearmont,WY,44.640293,-106.381032
Clontarf,MN,45.37635,-95.678651
Gillham,AR,34.170609,-94.3155722
Harris,IA,43.4452434,-95.4341709
Hurdland,MO,40.1500371,-92.3021308
McDonald,KS,39.7842595,-101.3719683
Montezuma,OH,40.4889356,-84.5485662
Reddick,IL,41.0972544,-88.2506114
Regent,ND,46.4216712,-102.555719
Rockbridge,IL,39.2692131,-90.2042796
Rockville,MO,38.0714187,-94.0796656
Rush Center,KS,38.4652912,-99.3101052
Washington,NE,41.5407766,-96.246548
Coates,MN,44.7171889,-93.0346576
Elba,MN,44.0885748,-92.0187721
Grayson,OK,35.5031598,-95.8727725
Hillsboro,MD,38.9167802,-75.9388267
